GENES	SRR17478179	SRR17478168
NFKB1	43.4985717280496	54.3723701202347
NFKB2	43.0444233338645	21.7762450607476
NFKBIA	440.074871915742	522.382685683209
NFKBIB	8.95063478403043	4.4378221693491
NFKBID	106.440438323177	36.4768455031409
NFKBIE	25.6011755803048	7.20903604413926
NFKBIL1	5.01282767888154	2.11155546703266
NFKBIZ	164.548857602143	151.758267216417
NFRKB	12.3537987443771	11.1333597330952
NFS1	3.04246577379568	8.5617993189947
NFU1	6.19266039304827	42.380639692862
NFX1	14.9708326018644	35.0605202170433
NFXL1	2.12812380637461	5.75086588602086
NFYA	12.4227303065438	21.7399675205688
NFYB	7.43473757492048	19.4542396350605
NFYC	29.5526410353392	83.7298433477952
NGB	0	0
NGDN	35.0493488759814	29.6994910221778
NGEF	0.547029378748238	0.213082703550248
NGF	0	0.0941490287098634
NGFR	0	0.0977740692724736
NGLY1	15.9491588470313	56.4308500074567
NGRN	10.4505991540239	10.157779086435
NHEJ1	9.15057476315443	25.2773689049978
NHLH1	0.0801140169799797	0.067978431033128
NHLH2	0	0
NHLRC1	0.27645016824493	0.352735617303426
NHLRC2	4.73686713259204	8.85024639740846
NHLRC3	6.9275438985422	22.9343723250457
NHLRC4	0.503229651203931	0
NHP2	26.0643789768496	39.839247338736
NHS	0.239668445274266	12.0102726339911
NHSL1	4.23772308146624	7.73940394024835
NHSL2	5.56395576412169	23.8510794041451
NICN1	2.49084773317656	7.31426655280993
NID1	2.36751740251439	4.87518367276084
NID2	0.948553475507303	0.917580676022292
NIF3L1	3.71616155393947	14.3904436867601
NIFK	20.6571638166864	83.2784398490547
NIM1K	5.27549483889038	0
NIN	83.0352908064521	206.775006252946
NINJ1	47.3500626877984	5.11176034030979
NINJ2	11.1241597624622	5.83674810191733
NINL	5.72660186970201	0.742443690679235
NIP7	4.74419343902939	11.2071020858044
NIPA1	3.11524222002951	12.9744588036256
NIPA2	27.8002708400727	13.7293938856219
NIPAL1	0.904984931394954	0.23210489327058
NIPAL2	1.55339325416983	18.1291034049958
NIPAL3	11.6844584969657	11.4968334425955
NIPAL4	2.14270582958091	3.14661769738573
NIPBL	32.8767731033037	212.521685820182
NIPSNAP1	6.30873383845721	10.1914218615505
NIPSNAP3A	8.2799578386425	28.4410216745434
NIPSNAP3B	2.42792413578838	3.82351896149689
NISCH	20.9734187780379	55.8083874803215
NIT1	7.2014648539867	20.8125085106506
NIT2	3.94160017339562	17.890130756447
NKAIN1	0	0
NKAIN2	0	0
NKAIN3	0	0
NKAIN4	0	0
NKAP	8.84692654585781	5.51136411369517
NKAPL	0.259741443538983	0.222682419859402
NKD1	2.41757298696381	0.97995690731324
NKD2	0	0
NKG7	71.4442089236363	46.9039329896347
NKIRAS1	2.1998594304762	5.52188282303381
NKIRAS2	29.0431495901584	28.9986730513048
NKPD1	0.214832897252914	0
NKRF	1.82685321532234	3.66722122472013
NKTR	77.7017640704871	104.931620067156
NKX1-1	0	0
NKX1-2	0	0
NKX2-1	0	0
NKX2-2	0	0
NKX2-3	0.549822927328289	0
NKX2-4	0	0
NKX2-5	0.248070117724159	0
NKX2-6	0	0
NKX2-8	0	0
NKX3-1	0.309664860098595	0
NKX3-2	0	0
NKX6-1	0	0
NKX6-2	0.383097640057954	0.0649662243423435
NKX6-3	0	0
NLE1	2.65307513989342	4.53589198625138
NLGN1	0.11530086401669	0.222366302320913
NLGN2	1.15659069036228	2.67678834498869
NLGN3	0.451768170642246	4.6179718562778
NLGN4X	0.0651707849384678	0
NLGN4Y	0.18835606434539	4.08157411987661
NLK	9.18337943416812	41.3838980296371
NLN	6.02412230301658	15.9091483184077
NLRC4	2.55333344032291	15.1466836693938
NLRC5	118.674134003414	161.440545828949
NLRP1	82.5672273948928	77.7862978524638
NLRP10	0	0
NLRP11	0.067172828087504	0
NLRP12	9.4130571884991	62.6680091357011
NLRP13	0	0.0274144455706689
NLRP14	0	0.0703763114516906
NLRP2	4.60722605253109	6.80842151409421
NLRP3	22.6998801319034	111.445976437521
NLRP4	0	0.0535721543348908
NLRP5	0	0
NLRP6	10.1788199191575	1.40508004911151
NLRP7	0	2.86246788008835
NLRP8	0.105416958720747	0
NLRP9	0.0688394952161502	0.0874139613941295
NLRX1	5.1602842395348	6.47876147447874
NMB	1.80627700859276	1.481424469748
NMBR	0	0
NMD3	10.5344581781998	41.4874963949652
NME1	5.73799684447451	15.9274180127136
NME1-NME2	0.490763405385641	18.1272379045004
NME2	68.0425678978381	178.596695076309
NME3	11.4234734737362	2.18305616515347
NME4	25.4748771463298	4.7107048683571
NME5	0	0
NME6	10.1366688756633	10.9350942047741
NME7	4.11560085242758	9.01052884324334
NME8	1.31810736124788	26.9383969788022
NME9	1.19486681163249	1.12746915430251
NMI	11.0533418040501	63.7759187547369
NMNAT1	4.51666491481564	5.82153647169615
NMNAT2	0.0391227467189036	1.48497909614646
NMNAT3	1.31119543118323	1.71460823283235
NMRAL1	19.1532599424319	29.5927653996556
NMRK1	14.6164574473144	4.08299040785269
NMRK2	0	0
NMS	0	0
NMT1	118.952553172836	211.405487002327
NMT2	4.97353026028099	6.42839260157083
NMU	0	0
NMUR1	1.30856423884055	0.752548326744286
NMUR2	0	0
NNAT	2.9167906315737	0.364387194215622
NNMT	0.833707539374966	0
NNT	10.2666199495022	33.7051544672422
NOA1	3.22414555741632	17.6808745132438
NOB1	16.206742049006	27.1401695123818
NOBOX	0	0.0450624872751941
NOC2L	21.0366073149727	30.4407011760931
NOC3L	7.61854766461959	13.5220430307064
NOC4L	6.3937568412081	8.34145861102985
NOD1	14.1180598443845	7.46942870855787
NOD2	20.5297299403852	67.7323477750546
NODAL	0	1.80188353666238
NOG	3.21887386090235	1.23221802466347
NOL10	10.8818434536683	25.6076913818041
NOL11	16.8165842173859	25.1820140167677
NOL12	43.347069984394	48.8344220953567
NOL3	2.16452704856991	0.246781837131601
NOL4	0	0
NOL6	8.22885542442948	7.14902703122237
NOL7	81.383579676064	37.1802796112068
NOL8	19.5362389559055	66.5576704687254
NOL9	6.94435625488902	9.96225699706058
NOLC1	31.007488093857	66.6183681565888
NOM1	8.13708885548266	15.4052895235198
NOMO1	7.02754617912273	312.415411375519
NOMO2	16.6788352380484	304.705779466449
NOMO3	23.7924234643906	210.844082062194
NONO	156.60316437209	340.713705303071
NOP10	16.2713691433069	427.428900410556
NOP14	23.2637458975238	23.3087164076872
NOP16	7.3542464288822	12.0523596818944
NOP2	29.5464380057744	45.8291347155005
NOP56	35.7656868234826	202.432392987933
NOP58	47.8556949807875	124.033619439739
NOP9	4.93410818332983	5.9391701843877
NOS1	0.171443740231832	0
NOS1AP	0.0404236992888175	0.0523121071130192
NOS2	0.120995647968828	0.102253169880057
NOS3	1.51292733654963	0.934845415035942
NOSIP	62.0040663291734	47.4722740641183
NOSTRIN	0.950787263035856	0.0646922426939528
NOTCH1	17.9906330844657	17.5324485101937
NOTCH2	45.5024216722157	253.568515723222
NOTCH2NL	76.133720902073	50.127308909585
NOTCH3	2.20448080089599	1.32438962284824
NOTCH4	2.03464401115615	1.42537506642802
NOTO	0.0858984648300907	0
NOTUM	0	0
NOV	0	0
NOVA1	0.173070998079782	0
NOVA2	3.31568684018733	0
NOX1	0	0.0362016991040772
NOX3	0	0.217766995645046
NOX4	0.306233000687081	0
NOX5	0.37217576625466	0
NOXA1	7.21354319682582	0.86737904014606
NOXO1	0.447730741990154	0
NOXRED1	0.33153564204628	0.73996467794822
NPAP1	0.641167460172423	0.109930620209672
NPAS1	0.315726560135737	0.210271075472726
NPAS2	1.5963523093601	2.63252456327104
NPAS3	0.0752762291989608	0.362105178336917
NPAS4	0	0
NPAT	7.8115429220179	72.2755171316509
NPB	0	0
NPBWR1	0	0
NPBWR2	0	0.0694266021085912
NPC1	22.4036663584085	79.5367885463882
NPC1L1	0.0804140981661594	0
NPC2	88.0227227256884	579.233171547553
NPDC1	29.3106386252835	1.72723583960372
NPEPL1	21.4453665523633	12.0610902242127
NPEPPS	66.9722152536682	117.984509219452
NPFF	0	0.199850050523661
NPFFR1	0.305219212895934	0.00923924734434195
NPFFR2	0.112678382739471	0
NPHP1	0.32775534001618	2.04388847147096
NPHP3	8.53703039195205	17.0919773870471
NPHP4	1.67267716305373	2.48183893034818
NPHS1	0.309776001278661	0.136272436913692
NPHS2	0	0
NPIPA1	13.4986249906386	596.598644874498
NPIPA2	0.613751634484121	33.1281954588338
NPIPA3	0.6138011974428	29.7144652250632
NPIPA5	0	28.5574750341943
NPIPA7	2.63560795172891	183.163928710932
NPIPA8	7.25695133718099	73.32356209359
NPIPB11	6.64654294954589	615.567515198853
NPIPB15	3.38869307832048	0.299051261593286
NPIPB3	136.479539797944	4996.83033886638
NPIPB4	193.311714392851	1385.3759762232
NPIPB5	214.232572329069	4357.88301066169
NPIPB6	0	3.25423740341812
NPIPB7	0	2.24421744684907
NPIPB8	0	3.98020472237668
NPIPB9	1.18266381044276	1.53698246631932
NPL	48.5835675804902	142.724436576077
NPLOC4	40.6803984898593	105.636798397834
NPM1	170.536874040716	749.380964681392
NPM2	0.855090201275062	0
NPM3	6.30609799020023	5.48740701715167
NPNT	0	0
NPPA	1.38429199855953	4.03878415138668
NPPB	0	0
NPPC	0	0
NPR1	0	0
NPR2	0.0576631982249741	9.28038332617448
NPR3	1.89720998189234	0.412872569636109
NPRL2	4.99264584336338	16.999307869821
NPRL3	87.9536109345811	7.93397360682438
NPS	0	0
NPSR1	0	0.12902805404453
NPTN	34.4185626027903	84.0536067248598
NPTX1	0	0.0490557437174002
NPTX2	0	0
NPTXR	1.74940723148225	0.24575723642316
NPVF	0	0
NPW	0	0.379646309903962
NPY	0	0
NPY1R	0	0
NPY2R	0	0
NPY4R	0	0
NPY5R	0.152529254378595	0
NQO1	1.01292719795575	2.24831476430072
NQO2	17.6265165587848	18.673878256167
NR0B1	0	0
NR0B2	0	0.0835201530874222
NR1D1	3.09645335296691	2.56147463654957
NR1D2	13.2033093580313	14.9791712220027
NR1H2	49.8984593570554	15.1006919593628
NR1H3	1.52912646392589	5.07987995438958
NR1H4	1.28262178474204	0
NR1I2	0.543469406598081	0.144708715862264
NR1I3	0.315212907654889	1.08728288181308
NR2C1	31.817148586826	42.8435720253657
NR2C2	40.6929252803581	80.3588189654013
NR2C2AP	1.09187197968328	11.5498467608184
NR2E1	0	0
NR2F1	0	0
NR2F2	0	0
NR2F6	1.37229769797734	0.355118031026972
NR3C1	30.7166181084524	119.428276682633
NR3C2	4.1234913205064	8.09723406981369
NR4A1	25.3077809398644	36.2085844968147
NR4A2	23.1277135988459	68.6821533101432
NR4A3	2.34453070304252	0.111890548948302
NR5A1	0	0
NR5A2	0.0417874316063905	0.0164721658650049
NR6A1	2.61078441897027	3.01437243510507
NRAP	0	0.0154025217991484
NRARP	0.477442984763884	0
NRAS	5.02988935192959	9.58168539891092
NRBF2	4.54157405632109	6.16803114188778
NRBP1	75.9039531834624	74.4552533842864
NRBP2	4.7256889462008	4.56077018417911
NRCAM	0	4.03450065020195
NRDE2	22.3291942582247	13.5703805228149
NREP	5.07432584858194	9.56481516915839
NRF1	15.2420095716875	17.278149506535
NRG1	13.9197839791458	18.9121007700075
NRG2	0	0
NRG3	0	0
NRG4	0	3.24710549326973
NRGN	407.843073608982	5.9696110822893
NRIP1	49.2904414059364	8.00140982165898
NRIP2	3.01646324338363	8.65494274118298
NRIP3	1.46086520322765	0.224831069411782
NRK	0.153048914490797	0
NRL	3.64020106308751	0.425536265362522
NRM	5.72328342235522	4.1199965908173
NRN1	0.144311265257378	0
NRN1L	0	0.394791460471131
NRP1	2.49373548442007	2.02893024541015
NRP2	1.19365236895409	4.80323952685646
NRROS	42.9221229785562	16.4359955063091
NRSN1	0.263641898196183	0
NRSN2	0.545456881241081	0.158676080317405
NRTN	0	0
NRXN1	0.820989383796543	0.0342781306660112
NRXN2	0.322919046584663	0.316294511397957
NRXN3	0.620915267481177	0
NSA2	62.8859325433975	70.1326160342513
NSD1	37.0172040968844	206.771595439676
NSDHL	2.52173179748805	14.378874205437
NSF	32.9878436937018	223.527539069273
NSFL1C	22.827124617626	96.2585325998491
NSL1	6.73128960125446	31.7734581452724
NSMAF	24.9070163058582	103.906856266486
NSMCE1	16.2730903296901	25.8675752733603
NSMCE2	12.8689005662895	40.6516816232009
NSMCE4A	17.185310101335	17.4582934409385
NSMF	27.4568889469183	21.4391603142365
NSRP1	43.5560182009734	66.6445832549319
NSUN2	9.61436216154326	32.3468817928147
NSUN3	10.1315248413156	11.6220626592677
NSUN4	8.2825245991389	9.3242897458336
NSUN5	8.63482261514788	7.47551281795529
NSUN6	11.1439699268552	28.4314689552795
NSUN7	0.315726560135737	0.704169781414348
NT5C	22.4391339120203	14.8275093285769
NT5C1A	0	0
NT5C1B	2.71392793979552	3.88649283131017
NT5C1B-RDH14	0	0.22440953413621
NT5C2	52.2661086112044	123.377374611618
NT5C3A	34.6909551176922	116.40787747344
NT5C3B	3.79916899637077	10.1491584390549
NT5DC1	7.76800852128364	63.5920356247077
NT5DC2	4.22864404858108	2.53288526484872
NT5DC3	1.89320589559427	9.290584561247
NT5DC4	0	0.0511508025282774
NT5E	1.56266211348469	11.3168491407653
NT5M	13.4524848799248	1.77767951568968
NTAN1	29.4658247546288	49.3081846011618
NTF3	0	0
NTF4	0	0
NTHL1	7.56340061259685	5.26686144331424
NTM	0	0
NTMT1	19.9608387911363	5.31637359020738
NTN1	0.0665942931880226	0.0419743038369616
NTN3	0.21061704194958	0.13473553585103
NTN4	0.0643888917176214	0.144214177786215
NTN5	0.11468478142124	0
NTNG1	0.903550459218177	0.18421105109808
NTNG2	2.71134766212857	0.463101340065
NTPCR	7.57317352690351	13.0759550687265
NTRK1	0.460444391845061	9.72425983567989
NTRK2	0	0
NTRK3	0.564293208591383	0.0180018762712113
NTS	0	0
NTSR1	1.45611917445724	0.292224343816798
NTSR2	0	0
NUAK1	0.0868153795656395	0.0242981778704334
NUAK2	9.09486299378432	2.65449188306798
NUB1	35.4881181844702	175.837492311254
NUBP1	17.2459045730889	43.9378821729248
NUBP2	15.8664653033383	3.6277602588233
NUBPL	17.9739348731146	13.9785733318265
NUCB1	151.739371008046	153.323418061852
NUCB2	18.3756321398475	61.623502722938
NUCKS1	21.2475202327665	29.5617926645218
NUDC	36.3734428418745	91.1890696002257
NUDCD1	2.46074682969614	5.65633317473638
NUDCD2	5.18680868292081	3.42255303356798
NUDCD3	24.8604751857515	31.6094107802559
NUDT1	24.9927992739755	10.8826596665595
NUDT10	0.109423898643713	0.643358886840521
NUDT11	0	0.0817805569163908
NUDT12	0	1.44669766925376
NUDT13	2.66963112220088	4.58711240790142
NUDT14	3.58436313345896	5.07339072612094
NUDT15	1.58415231198604	2.87468877790373
NUDT16	6.30121078209298	13.0311477683518
NUDT16L1	7.50579343553426	4.19080863976943
NUDT17	3.0811068586707	2.98796196798282
NUDT18	5.89900887432629	1.1727065237696
NUDT19	3.88310762166209	1.42313945063436
NUDT2	3.3466261416653	3.87157154080245
NUDT21	18.5695299437362	104.329872166059
NUDT22	13.4406843900358	12.5709294745069
NUDT3	10.0803248030931	1.89244510616507
NUDT4	84.3508389167427	23.8600008380414
NUDT5	10.3392687335697	51.1205928167644
NUDT6	0.787956422791366	1.51598303601576
NUDT7	2.58356684511668	2.33754131381254
NUDT8	0.147071771864977	0
NUDT9	4.39691029329396	25.6049535054407
NUF2	0.789850328576013	2.87980092762487
NUFIP1	1.27238778472889	2.27152837410134
NUFIP2	29.3963164598521	110.858350565117
NUGGC	2.32580942183267	0.962628103620759
NUMA1	63.9711645885257	119.647160672138
NUMB	109.313607555498	211.380613300595
NUMBL	5.36957285198124	2.11801059530896
NUP107	13.6349801995018	36.5231116791721
NUP133	5.35911656162773	14.6128067329347
NUP153	8.73829355188198	39.9906269378432
NUP155	5.34649152433531	30.9707610950295
NUP160	19.6730281919992	23.9122703032049
NUP188	13.8962881329166	34.2429868074425
NUP205	4.65352776852837	26.0116176894282
NUP210	25.1008825696824	35.3064536923859
NUP210L	0.670636393876278	1.22335207414371
NUP214	33.1769086585471	79.1303984213826
NUP35	3.49384915564964	10.2398611082314
NUP37	3.03808214560483	8.31675300785123
NUP43	7.41595832006805	15.4315123552104
NUP50	70.1849928706531	150.811325597689
NUP54	48.8996125450878	61.7969243296982
NUP62	21.1475313717715	202.044111377991
NUP62CL	5.17034927491609	1.61365453667917
NUP85	16.2616022366316	45.4433884767549
NUP88	64.0480262240809	92.2878317545416
NUP93	26.9224085619559	51.827321195196
NUP98	39.3050920430007	71.6277922952873
NUPL2	29.6444331367193	42.2450415495819
NUPR1	1.6145208884853	0.215637204606764
NUS1	4.58344724686507	16.2758473765099
NUSAP1	18.3781583488322	13.5769782892942
NUTF2	31.2555431925028	39.3060904176318
NUTM1	0	0
NUTM2A	0.169738114394841	13.2622622504503
NUTM2B	2.36467879669918	19.6800533822969
NUTM2D	2.55001272209146	30.692109590126
NUTM2E	1.10540867503381	9.04893915926117
NUTM2F	0	0.420969520149847
NUTM2G	2.62738350440399	19.1863401966485
NVL	28.4610914461466	31.110254403344
NWD1	0.440398427921441	0.121536611073399
NXF1	56.2808797978967	115.762177471665
NXF2	0	0
NXF2B	0	0
NXF3	0	0.232562110482901
NXF5	0	0
NXN	0	0.504351422691467
NXNL1	0.729258860637854	0
NXNL2	3.38391851330114	0
NXPE1	0	0
NXPE2	0	0.0479281673816147
NXPE3	8.43274050993073	7.02611334160147
NXPE4	0	0.148279476465733
NXPH1	0	0
NXPH2	0	0
NXPH3	0	0.0602008542041976
NXPH4	0	0.0999555516335728
NXT1	4.7719817378617	13.1443300576795
NXT2	0.641177973527294	4.21236659820785
NYAP1	0.441508337814267	0.132848734731819
NYAP2	0.0435616353362903	0.018329254649054
NYNRIN	0.0501482521630706	0.199850050523661
NYX	0	0
OAF	11.2824968944532	4.91313270138346
OARD1	9.73654526376722	22.6295331276973
OAS1	14.6974538351497	79.2069694155338
OAS2	9.18816451622578	101.715103368667
OAS3	11.1067676696896	33.0647792958122
OASL	2.26210449894481	6.2219081529218
OAT	10.7946051368552	34.2646936355339
OAZ1	2690.27049579241	678.512473146278
OAZ2	213.111254289738	14.385984394376
OAZ3	1.95023183432327	0.989475708386361
OBP2A	0	0
OBP2B	0	0
OBSCN	7.65378268925518	43.6394776226924
OBSL1	0.0362387832869612	0.128332188441565
OC90	0	0
OCA2	0	0.287688667666919
OCEL1	5.30041749756638	3.5505955606599
OCIAD1	39.654985309256	90.7806179275817
OCIAD2	9.55564080916958	29.6983106691371
OCLM	2.10914419701649	1.97288548752558
OCLN	0.492825524848227	0.659907979162317
OCM	1.63622345675505	3.52681348198106
OCM2	0	0
OCRL	1.27248240492273	8.52518802381821
OCSTAMP	0	0
ODAM	0	0
ODC1	71.7624031183511	47.1252315473085
ODF1	0	0
ODF2	20.56839205197	48.8910184905565
ODF2L	20.8334051920229	15.3279135014602
ODF3	0.199756746367674	0.281709568988292
ODF3B	23.1565607427045	34.0149838444976
ODF3L1	0	0.0801976627869708
ODF3L2	0	0
ODF4	0	0
OFCC1	5.77656283395759	0
OFD1	19.9504380793531	71.7864819428811
OGDH	22.5000603054065	90.8198633094577
OGDHL	0	0
OGFOD1	13.9156809126155	31.0816505146575
OGFOD2	2.82539007756718	3.99227566380024
OGFOD3	10.8593975072963	9.21621824949943
OGFR	56.3460400694803	79.3446791697019
OGFRL1	11.7140550928358	33.0913060344926
OGG1	8.8236664991593	59.0887513470664
OGN	0.860119790245424	1.14171615117664
OGT	62.2504723330123	283.270433931135
OIP5	0.890599808306317	0.84842419838543
OIT3	0	0
OLA1	23.2747864220464	68.3644971068458
OLAH	1.06859751466951	0
OLFM1	9.25346446155493	18.7399838603755
OLFM2	1.5672172497688	3.80270418182418
OLFM3	0	0
OLFM4	0.281475551873344	0
OLFML1	0.600630967604917	0.547080067092376
OLFML2A	0.10075473640774	0.0139672396361987
OLFML2B	0.192878008466259	1.31054326764414
OLFML3	0.237256381285254	0.313591311636137
OLIG1	5.72623390228152	0.347832403637767
OLIG2	0.248562743495265	0.135102530675757
OLIG3	0	0
OLR1	0.585310005741962	0.0355005422633433
OMA1	15.7799193660389	86.0409394622581
OMD	0.0840888160751967	0.107114460661856
OMG	3.35398549007511	4.4072618794158
OMP	0	0
ONECUT1	0.69689875434443	0
ONECUT2	0.157284294596035	0.00506196436599582
ONECUT3	0.766274881231361	0
OOEP	0.588043478008463	0.277764205031531
OOSP1	0	0
OOSP2	0	0
OPA1	45.7214599295466	189.364345619783
OPA3	2.81964122493285	1.56310869900245
OPALIN	0	0
OPCML	0	0
OPHN1	6.14598710505169	9.23120466293353
OPLAH	0.796814675224235	0.402227955973125
OPN1LW	0	2.98480079259793e-05
OPN1MW	0	3.01824412875136
OPN1MW2	0	0.00935026836655026
OPN1SW	0	3.47311420226695
OPN3	2.7174979747282	11.5078438300284
OPN4	0	0
OPN5	0	0.179296983611358
OPRD1	0.358702151033352	0
OPRK1	0	0
OPRL1	1.96497155785263	0.818258716193329
OPRM1	0.0935326623743899	0.760384785552488
OPTC	0	0.0690106294163137
OPTN	164.15014162247	89.3738222963783
OR10A2	0.170684316333245	0
OR10A3	0.386624119663308	0
OR10A4	0.457948221017081	0
OR10A5	0	0
OR10A6	0.134206818612869	0
OR10A7	0	0
OR10AD1	0.502401689228013	1.95356568603168
OR10AG1	0.145506934087797	0
OR10C1	0	0
OR10D3	0	0
OR10G2	0	0.264533397154524
OR10G3	2.85454706501293	0.0538365805505623
OR10G4	0.264625647830555	0
OR10G6	0	0
OR10G7	0	0
OR10G8	0	0
OR10G9	0	0
OR10H1	0.810868026871296	0.0389417462316821
OR10H2	0.217157850587278	0
OR10H3	0	0
OR10H4	0	0
OR10H5	1.1000228335241	0.0117661932626317
OR10J1	0.0600443229125074	0
OR10J3	0	0
OR10J5	0	0
OR10K1	0.564756396968849	0.0452570420177662
OR10K2	0	0
OR10P1	0	0
OR10Q1	0	0
OR10R2	0	0
OR10S1	0	0
OR10T2	0	0
OR10V1	0	0
OR10W1	0	0
OR10X1	0	0
OR10Z1	0	0
OR11A1	0.309950222587955	0
OR11G2	0.271675603225586	0
OR11H1	0	0
OR11H12	0	0
OR11H4	0	0.0904527599465208
OR11H6	0	0
OR11L1	0	0
OR12D2	0	0
OR12D3	0	0
OR13A1	0	0
OR13C2	0	0
OR13C3	0	0
OR13C4	0	0
OR13C5	0	0
OR13C8	0	0
OR13C9	0	0
OR13D1	0	0.320130738827192
OR13F1	0	0.313911499357525
OR13G1	0	0
OR13H1	0	0
OR13J1	0	0
OR14A16	0	0
OR14A2	0	0
OR14C36	0	0
OR14I1	0	0
OR14J1	1.96418005242162	0.012897174984776
OR14K1	0	0
OR1A1	1.89966710311652	0
OR1A2	0	0
OR1B1	0	0
OR1C1	0.275489247609707	0
OR1D2	1.27133795114962	0
OR1D5	2.20720375980762	1.18318317455162
OR1E1	0	0
OR1E2	0	0
OR1F1	0	0.749942052961295
OR1G1	0	0.0997567910353384
OR1I1	0.84043308267683	0.0143309783146058
OR1J1	0	0
OR1J2	0	0
OR1J4	0	0
OR1K1	1.93253485425943	0.105871291131739
OR1L1	0	0
OR1L3	0	0
OR1L4	0	0
OR1L6	0	0
OR1L8	0	0
OR1M1	0.549080984855953	0
OR1N1	0	0
OR1N2	0	0
OR1Q1	0	0
OR1S1	0	0
OR1S2	0	0
OR2A1	0.596951293400011	13.5518367695271
OR2A12	0.148975289859792	0
OR2A14	0	0
OR2A2	0	0
OR2A25	0	0
OR2A4	0	1.20104449384005
OR2A42	0.88585227762807	24.0793377032306
OR2A5	3.76812606325192	0
OR2A7	1.00137752667587	26.1087308966706
OR2AE1	0	0.183165014093038
OR2AG1	0.152398588396624	0.0237088153866586
OR2AG2	0.047464192664464	0
OR2AJ1	0	0
OR2AK2	0	0
OR2AP1	0	0
OR2AT4	1.03205850000558	0.0163876417334691
OR2B11	0.642090232348543	1.58755557422146
OR2B2	0	0
OR2B3	0	0
OR2B6	0	0.107134540230824
OR2C1	0	0
OR2C3	0.12995828299649	0
OR2D2	0	0
OR2D3	0	0
OR2F1	2.92576513167329	0.36804628864182
OR2F2	0	0
OR2G2	0	0
OR2G3	0	0
OR2G6	1.10436635099373	0.014531502658763
OR2H1	0	0
OR2H2	0.332013248738999	0.426500898709585
OR2J1	0	0
OR2J2	0	0.0366292039812352
OR2J3	0	0
OR2K2	0	0
OR2L13	0	0.198312878115473
OR2L2	0.522507752627605	0.59827347086833
OR2L3	0.0731667709549827	0.0619945865212409
OR2L5	0.104035203509109	0.396262153225302
OR2L8	0	0.968059084335655
OR2M2	0	0
OR2M3	3.02329542214204	0.0497647695784055
OR2M4	0.168046966168423	0
OR2M5	0	0
OR2M7	0	0
OR2S2	0	0
OR2T1	0	0
OR2T10	0	0
OR2T11	0.0533926734763098	0
OR2T12	0.778601038863874	0
OR2T2	0.121528374679228	1.40078057924254
OR2T27	0	0
OR2T29	0.447906465207286	0.587530901470243
OR2T3	0	0.630269178637346
OR2T33	0.150844113783532	0
OR2T34	0	0
OR2T35	0	0
OR2T4	0	0.416933255441675
OR2T5	0	0
OR2T6	0.128275545453969	0
OR2T7	0.415164972870507	0
OR2T8	0	0
OR2V1	0.0862479587841648	0
OR2V2	0.721878485518301	0.019030004471498
OR2W1	0	0
OR2W3	43.5671923952936	2.56105405098334
OR2Y1	0	0
OR2Z1	0	0
OR3A1	0.386753283737439	0
OR3A2	2.92535901579369	0
OR3A3	0.209963712039729	0
OR4A15	0	0
OR4A16	0	0
OR4A47	0	0
OR4A5	0	0
OR4B1	0	0
OR4C11	0	0
OR4C12	0	0
OR4C13	0	0
OR4C15	0	0
OR4C16	0	0
OR4C3	0	0
OR4C46	0	0
OR4C5	0	0
OR4C6	0	0
OR4D1	0.279219686299561	0.116542225310803
OR4D10	0	0
OR4D11	0	0
OR4D2	0	0
OR4D5	0	0
OR4D6	0	0
OR4D9	0.352326480316529	0
OR4E2	0.285847605591907	0
OR4F15	0	0
OR4F16	0	0.775809422012055
OR4F17	3.17904326501905	0.433920842134456
OR4F21	0	0.775722591443543
OR4F29	0	0.77587047475554
OR4F3	0	0.775728018354075
OR4F4	0	0
OR4F5	0	0
OR4F6	0	0
OR4K1	0	0
OR4K13	0	0
OR4K14	0	0
OR4K15	0	0
OR4K17	0.581316432798761	0.0343475951208207
OR4K2	0	0
OR4K5	0	0
OR4L1	0	0
OR4M1	0	0
OR4M2	0	0
OR4N2	0	0
OR4N4	0	0
OR4N5	0	0
OR4P4	0.599195143711084	0
OR4Q3	0	0
OR4S1	0	0
OR4S2	0	0
OR4X1	0	0
OR4X2	0	0
OR51A2	0	0
OR51A4	0	0
OR51A7	0	0
OR51B2	0	0
OR51B4	0	0
OR51B5	0	0
OR51B6	0	0
OR51D1	0.0566654808477012	0
OR51E1	0	0
OR51E2	1.15509629206274	0
OR51F1	0	0
OR51F2	0	0
OR51G1	0	0
OR51G2	0	0
OR51I1	0	0
OR51I2	0.0613234978187596	0
OR51J1	0	0.105871291131739
OR51L1	0.293825740031277	0.0417063501294443
OR51M1	0.458539972705543	0
OR51Q1	0	0.178108761550377
OR51S1	0	0.0517082819126767
OR51T1	0	0
OR51V1	0	0
OR52A1	0.271457826588969	0.00840652862503612
OR52A5	0	0
OR52B1P	0	0
OR52B2	0	0.272274885028416
OR52B4	0.198628813580782	0
OR52B6	0.902087901364815	0.19728040838676
OR52D1	0	0
OR52E2	0.233681840629061	0
OR52E4	1.03859480291976	0
OR52E6	0	0
OR52E8	0	0
OR52H1	1.27992736207935	0
OR52I1	0.420013032826266	1.21966503791191
OR52I2	0	0.785017532457219
OR52J3	0	0
OR52K1	1.28841614518389	1.82787816676512
OR52K2	0	3.86402813516297
OR52L1	0	0
OR52M1	0	0
